account_id,balance_mean,balance_max,balance_min,balance_std,last_balance,first_balance,last_trans_date,last_trans,reached_negative_balance,credit_mean,credit_count,credit_max,credit_min,credit_std,withdrawal_mean,withdrawal_count,withdrawal_max,withdrawal_min,withdrawal_std,household,pension,unknown_mean,unknown_sum,unknown_count,unknown_std,payment_statement_mean,payment_statement_sum,payment_statement_count,ins_payment_mean,ins_payment_sum,ins_payment_count,sanctions_mean,sanctions_sum,sanctions_count,sanctions_std,CC,CC_mean,CC_sum,CC_max,CC_std,CC_min,CAB,CAB_mean,CAB_sum,CAB_max,CAB_std,CAB_min,IC,IC_mean,IC_sum,IC_max,IC_std,IC_min,WC,WC_mean,WC_sum,WC_max,WC_std,WC_min,RAB,RAB_mean,RAB_sum,RAB_max,RAB_std,RAB_min,CCW,CCW_mean,CCW_sum,CCW_max,CCW_std,CCW_min,mean_trans_profit,total_ops,credit_ratio,withdrawal_ratio,balance_range,last_first_balance_ratio,last_max_balance_ratio,ratio_CC,ratio_CAB,ratio_WC,ratio_RAB,ratio_CCW,ratio_IC 
7819,21368.909933774816,41997.9,500.0,5923.774708486193,17872.5,500.0,1995-01-31,-14.6,1.0,4204.593617021276,47,13251.0,26.0,4568.553229624768,-1728.3019230769232,104.0,-14.6,-19700.0,2500.991134325919,-1953.0,0.0,630.763440860215,58661.0,93,5354.1103864589895,-14.599999999999996,-204.39999999999995,14.0,-1296.0,-16848.0,13.0,0.0,0.0,0.0,0.0,29,6757.3448275862065,195963.0,13251.0,4082.3696661538393,200.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,91.82777777777777,1652.8999999999999,138.0,23.81642551230151,26.0,52.0,-2030.853846153847,-105604.40000000004,-14.6,3496.5974562653605,-19700.0,52.0,-1425.75,-74139.0,-733.0,468.7224135673396,-1953.0,0.0,0.0,0.0,0.0,0.0,0.0,2476.291693944353,151.0,0.31125827814569534,0.6887417218543046,41497.9,35.745,0.42555699213532105,0.19205298013245034,0.0,0.3443708609271523,0.3443708609271523,0.0,0.11920529801324503
7824,14900.0,22500.0,600.0,8889.038193190532,22500.0,600.0,1994-09-14,2200.0,1.0,4500.0,5,11500.0,600.0,4623.310502226733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,22500.0,5,4623.310502226733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4500.0,22500.0,11500.0,4623.310502226733,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,5.0,1.0,0.0,21900.0,37.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7828,25673.68923076922,42790.4,-3193.3,10542.286799749067,33364.1,600.0,1996-12-31,149.0,-1.0,2900.2853658536587,41,14900.0,64.1,3923.83982035206,-3565.0916666666667,24.0,-14.6,-34560.0,6885.87971052019,-3342.8571428571427,0.0,1880.8275862068965,54544.0,29,8812.292153856799,-14.599999999999998,-102.19999999999999,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,6137.0526315789475,116604.0,14900.0,3688.393047772133,600.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,104.89545454545454,2307.7,149.0,26.98282482428101,64.1,24.0,-3565.091666666667,-85562.20000000001,-14.6,6885.87971052019,-34560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-664.806300813008,65.0,0.6307692307692307,0.36923076923076925,45983.700000000004,55.606833333333334,0.7797099349386778,0.2923076923076923,0.0,0.36923076923076925,0.0,0.0,0.3384615384615385
7844,50765.41612903226,83039.4,1000.0,18234.741089032894,49842.9,1000.0,1994-06-24,-27900.0,1.0,18390.37142857143,14,47906.0,29.4,19525.382423613413,-12213.070588235294,17.0,-14.6,-30600.0,10065.343185391439,0.0,0.0,2126.2608695652175,48904.0,23,24994.116715407232,-14.6,-29.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1000.0,1000.0,1000.0,0.0,1000.0,7.0,36499.57142857143,255497.0,47906.0,7792.074132457564,31937.0,6.0,161.36666666666667,968.2,206.9,66.58824721125093,29.4,17.0,-12213.070588235294,-207622.2,-14.6,10065.343185391437,-30600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6177.300840336136,31.0,0.45161290322580644,0.5483870967741935,82039.4,49.8429,0.6002319380920383,0.03225806451612903,0.22580645161290322,0.5483870967741935,0.0,0.0,0.1935483870967742
7857,47220.13401360552,111588.8,300.0,19532.468493474167,39416.1,300.0,1995-01-15,-7500.0,1.0,20195.840540540543,37,57164.0,113.6,21406.983358311678,-6434.816363636363,110.0,-14.6,-42100.0,7592.675553954593,-8157.0,0.0,1599.4,143946.0,90,21549.716018254527,-14.599999999999996,-189.79999999999995,13.0,-137.0,-1918.0,14.0,0.0,0.0,0.0,0.0,2,250.0,500.0,300.0,70.71067811865476,200.0,18.0,41284.833333333336,743127.0,57164.0,7307.258931243323,38109.0,17.0,212.8882352941176,3619.0999999999995,378.1,69.56446544710292,113.6,69.0,-8482.359420289853,-585282.7999999998,-14.6,8569.307846617121,-42100.0,41.0,-2988.951219512195,-122547.0,-137.0,3585.2227751648816,-8157.0,0.0,0.0,0.0,0.0,0.0,0.0,13761.024176904179,147.0,0.25170068027210885,0.7482993197278912,111288.8,131.387,0.3532263094504108,0.013605442176870748,0.12244897959183673,0.46938775510204084,0.2789115646258503,0.0,0.11564625850340136
7859,75686.0656862745,109338.9,1000.0,20598.002308041385,98631.7,1000.0,1996-11-15,-7000.0,1.0,19563.4225,40,54092.0,92.7,19986.273308416243,-11030.72580645161,62.0,-14.6,-50700.0,11556.48578294692,0.0,0.0,1362.1617647058824,92627.0,68,26330.2921879873,-14.599999999999996,-218.99999999999994,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1000.0,1000.0,1000.0,0.0,1000.0,20.0,38765.65,775313.0,54092.0,6605.612647589927,36061.0,19.0,327.5736842105263,6223.900000000001,401.3,72.3691450681486,92.7,62.0,-11030.72580645161,-683904.9999999998,-14.6,11556.485782946918,-50700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8532.69669354839,102.0,0.39215686274509803,0.6078431372549019,108338.9,98.6317,0.9020732785861207,0.00980392156862745,0.19607843137254902,0.6078431372549019,0.0,0.0,0.18627450980392157
7861,38509.05000000001,60863.2,700.0,15001.855573002804,42899.4,700.0,1995-10-05,-26.0,1.0,8711.658333333335,12,27736.5,27.8,10570.555294561342,-10273.433333333332,6.0,-14.6,-18100.0,8186.33366573014,0.0,0.0,3845.5,42300.5,11,17162.15366292937,-14.6,-14.6,1.0,-26.0,-26.0,1.0,0.0,0.0,0.0,0.0,7,14842.92857142857,103900.5,27736.5,9979.42931078965,700.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,127.88000000000002,639.4000000000001,176.8,62.048102307806325,27.8,5.0,-12322.92,-61614.6,-14.6,7229.599341042352,-18100.0,1.0,-26.0,-26.0,-26.0,0.0,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,-1561.7749999999978,18.0,0.6666666666666666,0.3333333333333333,60163.2,61.28485714285714,0.7048495642687207,0.3888888888888889,0.0,0.2777777777777778,0.05555555555555555,0.0,0.2777777777777778
7926,56910.68947368423,89570.9,900.0,24271.624057983947,63952.9,900.0,1996-09-20,18424.0,1.0,14356.908333333335,12,47952.0,65.8,15616.689005236925,-15475.714285714286,7.0,-30.0,-36300.0,15035.329346955741,0.0,0.0,4224.066666666667,63361.0,15,23786.53578172404,-30.0,-30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,19073.444444444445,171661.0,47952.0,15337.105839361537,900.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,207.30000000000004,621.9000000000001,294.0,123.57625176384015,65.8,7.0,-15475.714285714286,-108330.0,-30.0,15035.329346955743,-36300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1118.8059523809516,19.0,0.631578947368421,0.3684210526315789,88670.9,71.05877777777778,0.7139919326477685,0.47368421052631576,0.0,0.3684210526315789,0.0,0.0,0.15789473684210525
7944,51106.69701492539,95907.1,-1918.1,18420.614746771927,69650.4,600.0,1996-12-31,283.3,-1.0,7373.1531531531555,111,30852.0,14.8,10608.51170099506,-8316.675555555552,90.0,-1.3,-45760.0,10160.990079505058,0.0,0.0,621.6170212765958,58432.0,94,19061.006251917053,-14.600000000000009,-467.2000000000003,32.0,0.0,0.0,0.0,-4.533333333333334,-13.600000000000001,3.0,5.006329327294933,39,20678.25641025641,806452.0,30852.0,6757.730281988365,600.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,166.22222222222223,11968.0,283.3,78.70144731246486,14.8,90.0,-8316.67555555555,-748500.7999999995,-1.3,10160.99007950506,-45760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-943.5224024023964,201.0,0.5522388059701493,0.44776119402985076,97825.20000000001,116.08399999999999,0.7262277766713829,0.19402985074626866,0.0,0.44776119402985076,0.0,0.0,0.3582089552238806
7965,47991.53023255813,82549.0,200.0,19235.72960061234,82549.0,200.0,1994-09-23,29527.0,1.0,13133.975,20,48487.0,35.9,15213.679504102636,-8085.147826086957,23.0,-14.6,-24300.0,6055.352925445354,-7268.0,0.0,3858.6666666666665,104184.0,27,19159.425695985778,-14.6,-58.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,21751.0,261012.0,48487.0,14045.468858480499,200.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,208.4375,1667.5,283.6,79.36488855731032,35.9,19.0,-8257.178947368422,-156886.40000000002,-14.6,6681.015214902177,-24300.0,4.0,-7268.0,-29072.0,-7268.0,0.0,-7268.0,0.0,0.0,0.0,0.0,0.0,0.0,5048.827173913043,43.0,0.46511627906976744,0.5348837209302325,82349.0,412.745,1.0,0.27906976744186046,0.0,0.4418604651162791,0.09302325581395349,0.0,0.18604651162790697
8027,55570.304999999986,117489.5,700.0,23174.951836868207,30825.8,700.0,1994-06-02,-6000.0,1.0,18776.67727272727,22,58227.0,138.1,20932.090929910235,-10059.5,38.0,-30.0,-35000.0,9776.6714413942,0.0,0.0,643.3636363636364,28308.0,44,23782.217659312726,-30.0,-180.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1400.0,2800.0,2100.0,989.9494936611666,700.0,10.0,40758.9,407589.0,58227.0,6137.6647106208065,38818.0,10.0,269.79,2697.9,373.4,78.13102172348415,138.1,38.0,-10059.5,-382261.0,-30.0,9776.6714413942,-35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8717.17727272727,60.0,0.36666666666666664,0.6333333333333333,116789.5,44.036857142857144,0.2623706799331004,0.03333333333333333,0.16666666666666666,0.6333333333333333,0.0,0.0,0.16666666666666666
8039,40078.70727272728,96108.3,900.0,21469.63034026725,26235.8,900.0,1996-10-14,-3231.0,1.0,10912.82380952381,21,45287.0,52.1,15825.98600858426,-5968.629411764706,34.0,-14.6,-42900.0,9685.135874221849,-1074.0,0.0,1478.1612903225807,45823.0,31,19740.498458915663,-14.6,-58.4,4.0,-3231.0,-16155.0,5.0,0.0,0.0,0.0,0.0,11,20652.090909090908,227173.0,45287.0,16786.971790376876,900.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,199.63,1996.3,399.0,105.76071576913613,52.1,19.0,-9387.284210526317,-178358.40000000002,-14.6,11954.938218403639,-42900.0,15.0,-1638.3333333333333,-24575.0,-610.0,1182.0878421956072,-3231.0,0.0,0.0,0.0,0.0,0.0,0.0,4944.1943977591045,55.0,0.38181818181818183,0.6181818181818182,95208.3,29.15088888888889,0.2729816259365736,0.2,0.0,0.34545454545454546,0.2727272727272727,0.0,0.18181818181818182
8041,43563.619999999995,115000.2,400.0,18981.79097613385,28271.8,400.0,1994-11-04,-5100.0,1.0,11883.849999999999,22,44739.0,100.9,18021.45895760702,-10137.95652173913,23.0,-14.6,-63200.0,13903.35690294797,0.0,0.0,947.4444444444445,25581.0,27,25205.982487883455,-14.6,-73.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,28742.333333333332,258681.0,44739.0,17647.419889320932,300.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,212.59230769230768,2763.7,315.5,75.13316468709031,100.9,23.0,-10137.956521739132,-233173.00000000003,-14.6,13903.356902947971,-63200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1745.8934782608685,45.0,0.4888888888888889,0.5111111111111111,114600.2,70.6795,0.24584131158032768,0.2,0.0,0.5111111111111111,0.0,0.0,0.28888888888888886
8051,43944.889411764714,82981.9,200.0,16039.860835602089,44213.1,200.0,1994-05-31,241.9,1.0,12819.854545454544,33,39060.0,79.0,14197.909587596225,-7286.0,52.0,-30.0,-29700.0,7733.1097085652345,0.0,0.0,706.7457627118644,41698.0,59,17446.647677788125,-30.0,-330.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1200.0,3600.0,2500.0,1178.9826122551597,200.0,15.0,27776.0,416640.0,39060.0,4581.292394073969,26040.0,15.0,187.68,2815.2000000000003,245.1,46.40274314551426,79.0,52.0,-7286.0,-378872.0,-30.0,7733.109708565234,-29700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5533.854545454544,85.0,0.38823529411764707,0.611764705882353,82781.9,221.0655,0.5328041416260655,0.03529411764705882,0.17647058823529413,0.611764705882353,0.0,0.0,0.17647058823529413
8073,46576.27755102044,126833.0,900.0,24439.87718091979,15673.6,900.0,1994-02-14,-11567.0,1.0,15663.035294117646,17,45628.0,166.4,16806.344967933284,-7831.1875,32.0,-100.0,-62700.0,11840.102153105257,-695.0,0.0,549.5294117647059,18684.0,34,21309.594605639133,-100.0,-500.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,22108.916666666668,265307.0,45628.0,16022.809874212186,900.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,192.92000000000002,964.6,223.0,21.931073845117567,166.4,22.0,-8604.0,-189288.0,-100.0,13815.591592386445,-62700.0,10.0,-6131.0,-61310.0,-695.0,5730.047120225104,-11567.0,0.0,0.0,0.0,0.0,0.0,0.0,7831.847794117646,49.0,0.3469387755102041,0.6530612244897959,125933.0,17.415111111111113,0.12357667168639076,0.24489795918367346,0.0,0.4489795918367347,0.20408163265306123,0.0,0.10204081632653061
8092,20158.001470588235,45346.1,1000.0,8426.832211799323,15407.2,1000.0,1996-02-12,-6216.0,1.0,4958.14642857143,28,13986.0,43.6,5046.94187386133,-3085.5200000000004,40.0,-14.6,-10700.0,3019.3404886260196,-6216.0,0.0,1807.076923076923,70476.0,39,6563.907643055219,-14.599999999999998,-116.79999999999998,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,8614.75,137836.0,13986.0,3545.4237828502255,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,82.675,992.1,126.2,28.12285143308325,43.6,31.0,-2176.6709677419353,-67476.79999999999,-14.6,2838.631793217001,-10700.0,9.0,-6216.0,-55944.0,-6216.0,0.0,-6216.0,0.0,0.0,0.0,0.0,0.0,0.0,1872.6264285714296,68.0,0.4117647058823529,0.5882352941176471,44346.1,15.407200000000001,0.33976902093013517,0.23529411764705882,0.0,0.45588235294117646,0.1323529411764706,0.0,0.17647058823529413
8127,63263.1471830986,164648.6,1000.0,26666.145799399852,44564.6,1000.0,1996-07-07,-8305.0,1.0,17472.988235294117,51,49818.0,104.4,17539.798089871467,-9302.830769230768,91.0,-14.6,-60700.0,10009.974858084668,-8305.0,0.0,1884.4891304347825,173373.0,92,22584.32541499591,-14.599999999999996,-233.59999999999994,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,26873.242424242424,886817.0,49818.0,14916.44120599461,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,239.18888888888893,4305.400000000001,386.5,81.1854224011769,104.4,75.0,-9515.70133333333,-713677.5999999997,-14.6,11027.382685884448,-60700.0,16.0,-8305.0,-132880.0,-8305.0,0.0,-8305.0,0.0,0.0,0.0,0.0,0.0,0.0,8170.157466063349,142.0,0.3591549295774648,0.6408450704225352,163648.6,44.5646,0.27066491910650925,0.2323943661971831,0.0,0.528169014084507,0.11267605633802817,0.0,0.1267605633802817
8129,37912.99850746269,62084.0,700.0,10605.688112953358,33243.7,700.0,1994-07-21,-10200.0,1.0,11194.334615384614,26,30918.0,16.5,11537.56596177694,-6288.019512195122,41.0,-14.6,-20000.0,5798.28204829756,-6184.0,0.0,2078.153846153846,81048.0,39,15455.60571024136,-14.599999999999998,-116.79999999999998,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,20662.0,289268.0,30918.0,6843.750748507159,700.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,148.725,1784.7,195.5,48.76759589205633,16.5,33.0,-6313.236363636365,-208336.80000000005,-14.6,6482.417189107499,-20000.0,8.0,-6184.0,-49472.0,-6184.0,0.0,-6184.0,0.0,0.0,0.0,0.0,0.0,0.0,4906.315103189492,67.0,0.3880597014925373,0.6119402985074627,61384.0,47.49099999999999,0.5354632433477224,0.208955223880597,0.0,0.4925373134328358,0.11940298507462686,0.0,0.1791044776119403
8132,54628.677622377654,109632.3,-1841.3,24125.723358959447,61336.7,700.0,1996-12-31,212.9,-1.0,9031.36808510639,141,37713.0,18.4,12855.219230509998,-8359.417931034483,145.0,-4.8,-32100.0,8307.38738553147,0.0,0.0,288.52564102564105,45010.0,156,18783.998649656736,-30.0,-1200.0,40.0,0.0,0.0,0.0,-4.8,-9.6,2.0,0.0,9,5455.555555555556,49100.0,15800.0,5364.725321745539,700.0,44.0,27427.636363636364,1206816.0,37713.0,4904.62157509894,25142.0,88.0,198.94204545454542,17506.899999999998,358.7,83.17191961148893,18.4,145.0,-8359.417931034483,-1212115.6,-4.8,8307.387385531469,-32100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.9501540719066,286.0,0.493006993006993,0.506993006993007,111473.6,87.62385714285713,0.5594765411288461,0.03146853146853147,0.15384615384615385,0.506993006993007,0.0,0.0,0.3076923076923077
8159,27626.083333333332,49220.3,200.0,13131.977125726577,37920.3,200.0,1995-06-08,-11300.0,1.0,6735.5777777777785,9,17241.0,59.4,6669.9711372647225,-7566.666666666667,3.0,-3300.0,-11300.0,4026.578365477733,0.0,0.0,4180.333333333333,37623.0,9,10069.145370884264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,10053.833333333334,60323.0,17241.0,5616.240750418973,200.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,99.06666666666668,297.20000000000005,128.9,35.77825223978015,59.4,3.0,-7566.666666666667,-22700.0,-3300.0,4026.578365477733,-11300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-831.0888888888885,12.0,0.75,0.25,49020.3,189.60150000000002,0.770419928362891,0.5,0.0,0.25,0.0,0.0,0.25
8173,61531.59038461538,122523.5,1100.0,26678.25871423454,89342.6,1100.0,1994-05-05,40840.0,1.0,20306.622727272726,22,61260.0,147.8,21670.90474642225,-11913.433333333332,30.0,-14.6,-39200.0,11385.531275243164,0.0,0.0,2283.9473684210525,86790.0,38,26889.26205147383,-14.6,-73.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5100.0,15300.0,12900.0,6755.738301621815,1100.0,10.0,42882.0,428820.0,61260.0,6457.370982063833,40840.0,9.0,291.7444444444444,2625.7,412.5,95.33797919915116,147.8,30.0,-11913.43333333333,-357402.99999999994,-14.6,11385.531275243164,-39200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8393.189393939394,52.0,0.4230769230769231,0.5769230769230769,121423.5,81.22054545454546,0.7291874619970863,0.057692307692307696,0.19230769230769232,0.5769230769230769,0.0,0.0,0.17307692307692307
8212,71890.01931034478,171859.9,-510.9,31097.105984633945,20947.3,600.0,1996-12-31,65.9,-1.0,12929.350000000004,156,47202.0,16.6,15552.563472814873,-14896.498507462686,134.0,-0.4,-76200.0,15235.456065686756,0.0,0.0,39.226519337016576,7100.0,181,26264.85516931457,-100.0,-3400.0,34.0,0.0,0.0,0.0,-0.4,-0.8,2.0,0.0,83,24094.33734939759,1999830.0,47202.0,13695.51656767788,600.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,234.9123287671233,17148.600000000002,418.5,108.82258873098283,16.6,128.0,-15486.178125,-1982230.8,-0.4,15336.738197050636,-76200.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-2316.6666666666665,-13900.0,-700.0,1043.8710009702668,-3500.0,-1967.1485074626817,290.0,0.5379310344827586,0.46206896551724136,172370.8,34.912166666666664,0.12188590823106496,0.28620689655172415,0.0,0.4413793103448276,0.0,0.020689655172413793,0.2517241379310345
8260,57496.989247311845,109178.4,200.0,21234.85601041191,40287.4,200.0,1994-08-16,-17300.0,1.0,20475.044117647063,34,56152.0,32.7,21195.726924536222,-11116.342372881356,59.0,-14.6,-40000.0,10673.707976082671,0.0,0.0,570.1076923076923,37057.0,65,25907.28627428192,-14.599999999999996,-175.19999999999996,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,200.0,200.0,200.0,0.0,200.0,17.0,40738.0,692546.0,56152.0,7354.8942633460065,37435.0,16.0,212.84375,3405.5,302.4,62.7635984601478,32.7,59.0,-11116.342372881352,-655864.1999999998,-14.6,10673.70797608267,-40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9358.701744765707,93.0,0.3655913978494624,0.6344086021505376,108978.4,201.437,0.3690052244766364,0.010752688172043012,0.1827956989247312,0.6344086021505376,0.0,0.0,0.17204301075268819
8261,46318.552941176466,65847.8,500.0,20670.977382163066,43847.8,500.0,1993-09-09,-22000.0,1.0,7331.9857142857145,14,32938.0,51.3,11713.859081897368,-19600.0,3.0,-15200.0,-22000.0,3815.7568056677824,0.0,0.0,4735.0,42615.0,9,20964.204200255255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1300.0,2600.0,2100.0,1131.370849898476,500.0,4.0,24703.75,98815.0,32938.0,5489.5,21959.0,8.0,154.10000000000002,1232.8000000000002,270.2,80.86267017957935,51.3,3.0,-19600.0,-58800.0,-15200.0,3815.7568056677824,-22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12268.014285714286,17.0,0.8235294117647058,0.17647058823529413,65347.8,87.6956,0.6658962030622132,0.11764705882352941,0.23529411764705882,0.17647058823529413,0.0,0.0,0.47058823529411764
8316,44005.11272727273,112839.2,900.0,25288.200975246633,16218.7,900.0,1995-03-07,-4900.0,1.0,8822.476666666666,30,43785.0,12.2,14458.34921391463,-9938.224,25.0,-14.6,-58800.0,13051.140090852854,0.0,0.0,419.03125,13409.0,32,21959.097439417463,-14.6,-87.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,20136.69230769231,261777.0,43785.0,16138.402303122693,100.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,170.4294117647059,2897.3,310.6,100.56081347066737,12.2,25.0,-9938.224000000002,-248455.60000000003,-14.6,13051.140090852856,-58800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1115.7473333333346,55.0,0.5454545454545454,0.45454545454545453,111939.2,18.020777777777777,0.14373285170401776,0.23636363636363636,0.0,0.45454545454545453,0.0,0.0,0.3090909090909091
8321,30045.399999999994,46550.2,800.0,8832.079278613892,29305.8,800.0,1994-05-07,-800.0,1.0,3735.122727272727,44,15843.0,25.2,5249.801706503875,-3140.451162790698,43.0,-14.6,-11400.0,3263.2146204662677,-7041.0,0.0,1881.5454545454545,82788.0,44,7017.44238327163,-14.599999999999998,-131.39999999999998,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,8964.888888888889,161368.0,15843.0,4549.85062313154,200.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,114.51538461538462,2977.4,189.0,40.826821500652656,25.2,35.0,-2248.8971428571435,-78711.40000000002,-14.6,2959.060243655041,-11400.0,8.0,-7041.0,-56328.0,-7041.0,0.0,-7041.0,0.0,0.0,0.0,0.0,0.0,0.0,594.6715644820288,87.0,0.5057471264367817,0.4942528735632184,45750.2,36.63225,0.6295526120188528,0.20689655172413793,0.0,0.40229885057471265,0.09195402298850575,0.0,0.2988505747126437
8327,60054.73399999997,108390.1,200.0,23168.339445014884,52551.7,200.0,1996-03-09,-2539.0,1.0,14307.730434782608,23,48620.0,32.1,18936.522297436353,-10241.703703703704,27.0,-30.0,-57900.0,13127.080871866536,-4104.0,0.0,1949.96875,62399.0,32,25232.425569012707,-30.0,-90.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,29683.909090909092,326523.0,48620.0,17041.826741605757,200.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,212.9,2554.8,392.3,102.77531539501814,32.1,21.0,-12218.904761904761,-256597.0,-30.0,14330.424975920156,-57900.0,6.0,-3321.5,-19929.0,-2539.0,857.185802495585,-4104.0,0.0,0.0,0.0,0.0,0.0,0.0,4066.026731078904,50.0,0.46,0.54,108190.1,262.75849999999997,0.48483855997918623,0.22,0.0,0.42,0.12,0.0,0.24
8330,46444.639506172854,73069.1,600.0,12923.560345495733,36353.1,600.0,1994-03-23,-12800.0,1.0,7746.088888888891,36,31677.0,9.2,11093.951461064018,-5389.026666666667,45.0,-14.6,-21700.0,6560.273735779905,-3708.0,0.0,1427.1363636363637,62794.0,44,14838.652776230418,-14.599999999999998,-102.19999999999999,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,19681.0,275534.0,31677.0,8962.740154490873,400.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,151.14545454545453,3325.2,226.0,79.65088543000354,9.2,37.0,-5752.491891891893,-212842.20000000004,-14.6,7199.810302994037,-21700.0,8.0,-3708.0,-29664.0,-3708.0,0.0,-3708.0,0.0,0.0,0.0,0.0,0.0,0.0,2357.0622222222246,81.0,0.4444444444444444,0.5555555555555556,72469.1,60.588499999999996,0.49751673415985687,0.1728395061728395,0.0,0.4567901234567901,0.09876543209876543,0.0,0.2716049382716049
8341,800.0,800.0,800.0,0.0,800.0,800.0,1996-12-27,800.0,1.0,800.0,1,800.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,800.0,800.0,800.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
