loan_id,date,amount,duration,payments,frequency,balance_mean,balance_max,balance_min,balance_std,last_balance,first_balance,last_trans,reached_negative_balance,credit_mean,credit_count,credit_max,credit_min,credit_std,withdrawal_mean,withdrawal_count,withdrawal_max,withdrawal_min,withdrawal_std,unknown_mean,unknown_sum,unknown_count,unknown_std,payment_statement_mean,payment_statement_sum,payment_statement_count,ins_payment_mean,ins_payment_sum,ins_payment_count,sanctions_mean,sanctions_sum,sanctions_count,sanctions_std,CC,CC_mean,CC_sum,CC_max,CC_std,CC_min,CAB,CAB_mean,CAB_sum,CAB_max,CAB_std,CAB_min,IC,IC_mean,IC_sum,IC_max,IC_std,IC_min,WC,WC_mean,WC_sum,WC_max,WC_std,WC_min,RAB,RAB_mean,RAB_sum,RAB_max,RAB_std,RAB_min,CCW,CCW_mean,CCW_sum,CCW_max,CCW_std,CCW_min,mean_trans_profit,total_ops,credit_ratio,withdrawal_ratio,balance_range,last_first_balance_ratio,last_max_balance_ratio,ratio_CC,ratio_CAB,ratio_WC,ratio_RAB,ratio_CCW,ratio_IC,owner_count,disponent_count,owner_gender,card_type,has_card,region,no. of inhabitants,no. of municipalities with inhabitants < 499 ,no. of municipalities with inhabitants 500-1999,no. of municipalities with inhabitants 2000-9999 ,no. of municipalities with inhabitants >10000 ,no. of cities ,ratio of urban inhabitants ,average salary ,ratio entrepeneurs,criminality_growth,unemploymant_growth,account_age_on_loan,days_since_last_transaction,owner_age_on_loan,max_value_in_account_to_loan_ratio,last_value_in_account_to_loan_ratio,account_age_months,trans_per_month,credit_per_month,withdrawal_per_month,salary_from_month_records,withdrawal_to_credit_month_ratio,expected_month_income,actual_month_income,expected_income_to_payments_ratio,actual_income_to_payments_ratio,ratio_actual_salary_to_expected,log_credit_min,log_sanctions_std,log_CAB_sum,log_CAB_mean,log_max_value_in_account_to_loan_ratio,log_criminality_growth,status
7121,1993-11-10,21924,36,609,1,34272.21333333334,60432.4,1100.0,10171.031845987447,49083.3,1100.0,14493.0,1.0,7551.738095238095,21,21739.5,38.3,7695.526818254627,-4562.625,24.0,-14.6,-17200.0,4615.53878538008,3052.173076923077,79356.5,26,10831.804888329836,-14.6,-73.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,13123.041666666666,157476.5,21739.5,5353.916410434912,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,123.33333333333333,1110.0,154.2,35.65879975546008,38.3,19.0,-4115.42105263158,-78193.00000000001,-14.6,5119.322586651366,-17200.0,5.0,-6262.0,-31310.0,-6262.0,0.0,-6262.0,0.0,0.0,0.0,0.0,0.0,0.0,2989.1130952380954,45.0,0.4666666666666667,0.5333333333333333,59332.4,44.62118181818182,0.812201732845295,0.26666666666666666,0.0,0.4222222222222222,0.1111111111111111,0.0,0.2,2,2,0,-1.0,-1.0,6,157042,49,70,18,0,9,0.33899999999999997,8743,0.111,0.001496414971790986,0.5500000000000003,297,3,33.24657534246575,2.756449553001277,2.238793103448276,9.9,4.545454545454545,762.8018278018278,-460.8712121212121,2989.1130952380954,-0.6041821025118783,206.75,2467.279761904762,0.33949096880131363,4.051362499022598,11.93363850981747,3.6506582412937387,0.0,0.0,0.0,1.2995827494448013,0.03754053379130353,1
6077,1993-11-22,79608,24,3317,1,69954.57169811323,125825.7,800.0,24870.232927680197,103745.7,800.0,-3100.0,1.0,23558.29090909091,22,67124.0,110.2,24223.19832425322,-13372.148387096773,31.0,-14.6,-51700.0,13528.749295330814,2728.7837837837837,100965.0,37,31309.18622042555,-14.6,-87.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,800.0,800.0,800.0,0.0,800.0,11.0,46783.09090909091,514614.0,67124.0,6746.316334927461,44749.0,10.0,286.84000000000003,2868.4,373.7,77.08046589261262,110.2,31.0,-13372.148387096771,-414536.5999999999,-14.6,13528.749295330812,-51700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10186.142521994136,53.0,0.41509433962264153,0.5849056603773585,125025.7,129.68212499999998,0.8245191562613997,0.018867924528301886,0.20754716981132076,0.5849056603773585,0.0,0.0,0.18867924528301888,1,1,0,-1.0,-1.0,2,105606,77,26,7,2,7,0.53,8254,0.097,0.0015055962729390376,0.9699999999999998,313,6,23.586301369863012,1.5805660235152246,1.3032069641242086,10.433333333333334,5.079872204472843,2257.983154225966,-1281.6755642584767,10186.142521994136,-0.5676196307575349,687.8333333333334,10186.142521994136,0.20736609385991359,3.0708901181773096,14.809027170333126,4.704110133842995,0.0,13.15117432725844,10.753298486273835,0.9130384254246884,0.037549376771769075,1
6228,1993-12-01,464520,60,7742,2,51760.01617647061,125943.1,200.0,27848.68670757384,121570.3,200.0,-30.0,1.0,16035.55806451613,31,47757.0,42.4,15297.89832863269,-11073.837837837838,37.0,-30.0,-41000.0,9932.96312932493,1650.5961538461538,85831.0,52,21208.217941295192,-30.0,-210.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,22516.045454545456,495353.0,47757.0,13519.476100997943,200.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,194.36666666666667,1749.3,290.7,80.62974017073353,42.4,37.0,-11073.837837837838,-409732.0,-30.0,9932.963129324931,-41000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4961.7202266782915,68.0,0.45588235294117646,0.5441176470588235,125743.1,607.8515,0.9652795587848798,0.3235294117647059,0.0,0.5441176470588235,0.0,0.0,0.1323529411764706,1,1,1,-1.0,-1.0,4,148545,8,35,12,3,4,0.535,8909,0.113,0.0008751556767309569,1.5499999999999998,257,1,53.032876712328765,0.2711252475673814,0.26171165934728324,8.566666666666666,7.937743190661479,1871.8550269863188,-1292.665895467452,4961.7202266782915,-0.6905801340548474,742.4166666666666,4961.7202266782915,0.09589468698871953,0.6408835219165967,6.683201562480582,3.751854253275325,0.0,0.0,0.0,0.1675815086473053,0.036941985466695096,-1
6356,1993-12-08,95400,36,2650,2,41562.32340425535,92354.8,200.0,23576.7433442569,27697.0,200.0,135.0,1.0,11706.59090909091,22,35760.0,23.6,13022.733787675894,-9195.12,25.0,-30.0,-33500.0,11910.440840987652,826.59375,26451.0,32,19734.215485537734,-30.0,-180.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,19703.76923076923,256149.0,35760.0,11287.986653620195,200.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,155.11111111111111,1396.0,265.0,83.98286200833545,23.6,25.0,-9195.12,-229878.0,-30.0,11910.440840987652,-33500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2511.470909090909,47.0,0.46808510638297873,0.5319148936170213,92154.8,138.485,0.29989778549680146,0.2765957446808511,0.0,0.5319148936170213,0.0,0.0,0.19148936170212766,1,1,0,-1.0,-1.0,1,95616,65,30,4,1,6,0.514,9307,0.118,0.004434404283801874,0.5799999999999996,268,8,22.84109589041096,0.9680796645702306,0.29032494758909855,8.933333333333334,5.2611940298507465,1310.4392808683854,-1029.3044776119405,2511.470909090909,-0.785465219670349,775.5833333333334,2511.470909090909,0.2926729559748428,0.94772487135506,3.2381702921554645,3.169685580677429,0.0,0.0,0.0,0.6309504925125312,0.040366277815714495,1
5523,1993-12-08,93888,36,2608,0,37510.494736842105,52378.2,600.0,14598.865783434978,34716.3,600.0,-12000.0,1.0,7084.7,12,15649.0,48.0,7697.681274844452,-7185.714285714285,7.0,-100.0,-15500.0,6092.188597274538,2618.846153846154,34045.0,13,12072.480370979789,-100.0,-100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3000.0,6000.0,5400.0,3394.1125496954282,600.0,5.0,15649.0,78245.0,15649.0,0.0,15649.0,5.0,154.28000000000003,771.4000000000001,213.8,66.96937359718993,48.0,7.0,-7185.714285714285,-50300.0,-100.0,6092.188597274538,-15500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-101.0142857142855,19.0,0.631578947368421,0.3684210526315789,51778.2,57.8605,0.6628005544291328,0.10526315789473684,0.2631578947368421,0.3684210526315789,0.0,0.0,0.2631578947368421,1,1,1,-1.0,-1.0,6,86513,38,36,5,1,5,0.505,8288,0.11,-0.0011790135586559245,0.7299999999999995,156,6,43.16438356164384,0.5578796012269939,0.36976290899795505,5.2,3.6538461538461537,1362.4423076923076,-1381.8681318681317,-101.0142857142855,-1.0142580893635984,690.6666666666666,-101.0142857142855,0.26482617586912066,-0.03873247151621377,-0.14625620518477633,3.8753590210565547,0.0,11.267612988884956,9.658226195968298,0.3847153254153548,0.034960354616234764,1
6456,1993-12-09,47016,12,3918,0,60382.08571428573,112901.6,200.0,23888.321559448163,58773.2,200.0,-14581.0,1.0,13031.063636363637,22,47705.0,32.8,14937.019272760052,-11395.5,20.0,-100.0,-51800.0,12487.341032126558,4462.038461538462,116013.0,26,22461.19335472765,-100.0,-400.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,20371.35714285714,285199.0,47705.0,14171.932605883867,200.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,185.55,1484.4,288.8,93.49814360265586,32.8,16.0,-10599.125,-169586.0,-100.0,13933.180981025112,-51800.0,4.0,-14581.0,-58324.0,-14581.0,0.0,-14581.0,0.0,0.0,0.0,0.0,0.0,0.0,1635.5636363636368,42.0,0.5238095238095238,0.47619047619047616,112701.6,293.866,0.5205701247812253,0.3333333333333333,0.0,0.38095238095238093,0.09523809523809523,0.0,0.19047619047619047,1,1,1,-1.0,-1.0,2,112709,48,20,7,3,10,0.735,8369,0.117,-0.0020938877995546053,0.52,239,4,35.964383561643835,2.4013442232431514,1.250068061936362,7.966666666666667,5.2719665271966525,1635.6983643971091,-1430.397489539749,1635.5636363636368,-0.8744873264374567,-517.6666666666666,420.4803030303035,-0.13212523396290624,0.10732013859885235,-0.8122607270385773,3.4965075614664802,0.0,0.0,0.0,1.1977516855790706,0.03407652160495174,1
7104,1993-12-13,259740,60,4329,1,45198.152941176486,79633.5,800.0,19487.239666321322,67219.5,800.0,-12414.0,1.0,14443.35,10,38960.0,75.3,15387.514924354165,-11030.57142857143,7.0,-1300.0,-21500.0,6761.568527522364,6571.0,78852.0,12,20606.027414768276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,800.0,800.0,800.0,0.0,800.0,5.0,28570.4,142852.0,38960.0,5807.962964757953,25973.0,4.0,195.375,781.5,261.1,87.42727930495529,75.3,6.0,-10800.0,-64800.0,-1300.0,7376.720138381284,-21500.0,1.0,-12414.0,-12414.0,-12414.0,0.0,-12414.0,0.0,0.0,0.0,0.0,0.0,0.0,3412.778571428571,17.0,0.5882352941176471,0.4117647058823529,78833.5,84.024375,0.8441108327525476,0.058823529411764705,0.29411764705882354,0.35294117647058826,0.058823529411764705,0.0,0.23529411764705882,1,1,0,-1.0,-1.0,4,228848,15,40,18,2,6,0.5720000000000001,9893,0.096,0.00115360413899182,0.6299999999999999,155,3,14.756164383561643,0.3065892815892816,0.2587953337953338,5.166666666666667,3.290322580645161,2795.4870967741936,-2134.9493087557603,3412.778571428571,-0.7637128109871621,-210.08333333333334,2378.278571428571,-0.048529298529298534,0.5493828993828993,-11.320643735479116,4.324132656254979,0.0,11.869571408488452,10.26016149647436,0.1971327438764201,0.03721029917308976,1
6820,1993-12-16,38148,12,3179,1,37462.093103448264,62324.6,900.0,13293.43180524371,56840.8,900.0,32706.0,1.0,8067.861111111111,18,32706.0,9.9,11579.103968439358,-8863.236363636364,11.0,-14.6,-20600.0,6190.691842964359,4658.133333333333,69872.0,15,17288.468811265364,-14.6,-14.6,1.0,-9115.0,-18230.0,2.0,0.0,0.0,0.0,0.0,2,1350.0,2700.0,1800.0,636.3961030678928,900.0,6.0,23621.0,141726.0,32706.0,4450.722862637034,21804.0,10.0,79.55,795.5,197.3,70.80679895163867,9.9,7.0,-10563.942857142858,-73947.6,-14.6,6801.728718214986,-20600.0,4.0,-5887.0,-23548.0,-621.0,4081.9449612490694,-9115.0,0.0,0.0,0.0,0.0,0.0,0.0,-795.375252525253,29.0,0.6206896551724138,0.3793103448275862,61424.6,63.156444444444446,0.9120122712380024,0.06896551724137931,0.20689655172413793,0.2413793103448276,0.13793103448275862,0.0,0.3448275862068966,1,1,1,-1.0,-1.0,0,1204953,0,0,0,1,1,1.0,12541,0.167,0.01114566294286997,0.14,171,2,28.91780821917808,1.6337579951766803,1.4900073398343294,5.7,5.087719298245614,1415.414230019493,-1554.9537480063796,-795.375252525253,-1.0985856401803766,653.6666666666666,-1186.7919191919198,0.20562021600083882,-0.3733224030172758,-1.8155919212522995,2.312535423847214,0.0,11.861657950929237,10.069933760171793,0.9341598885090753,0.046791337917245907,1
6876,1993-12-21,86616,12,7218,1,25714.046666666673,48353.1,800.0,11715.975172745157,37253.1,800.0,-11100.0,1.0,4879.433333333333,12,17859.0,29.8,6561.633923779729,-7100.0,3.0,-2200.0,-11100.0,4517.742799230607,4097.444444444444,36877.0,9,10001.44320974617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,9696.166666666666,58177.0,17859.0,6248.015698337086,800.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,62.699999999999996,376.2,117.7,34.34052999008606,29.8,3.0,-7100.0,-21300.0,-2200.0,4517.742799230607,-11100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2220.5666666666666,15.0,0.8,0.2,47553.1,46.566375,0.7704387102378131,0.4,0.0,0.2,0.0,0.0,0.4,1,1,0,-1.0,-1.0,1,75637,35,36,9,0,7,0.365,9622,0.154,0.0007139363010166982,0.13999999999999996,125,5,32.25205479452055,0.5582467442504849,0.43009490163480185,4.166666666666667,3.5999999999999996,1171.0639999999999,-1703.9999999999998,-2220.5666666666666,-1.4550869978071224,801.8333333333334,-2220.5666666666666,0.1110880206890182,-0.30764292971275514,-2.769361879027229,3.4011973816621555,0.0,0.0,0.0,0.3849651880293026,0.036786601116651683,1
7097,1993-12-23,75624,24,3151,1,50009.90869565217,89754.8,400.0,20688.41804888367,41954.8,400.0,-13500.0,1.0,11677.0,15,49887.0,50.5,19366.42021305361,-16650.0,8.0,-3200.0,-31100.0,10241.093691593687,4129.076923076923,53678.0,13,28641.055001115496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,28896.333333333332,173378.0,49887.0,21380.75063852218,400.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,197.44444444444446,1777.0000000000002,318.9,98.96488153773427,50.5,8.0,-16650.0,-133200.0,-3200.0,10241.093691593687,-31100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4973.0,23.0,0.6521739130434783,0.34782608695652173,89354.8,104.887,0.46743795317910575,0.2608695652173913,0.0,0.34782608695652173,0.0,0.0,0.391304347826087,1,1,0,-1.0,-1.0,6,387570,0,0,0,1,1,1.0,9897,0.14,-6.450447661067678e-05,0.3599999999999999,196,6,35.06849315068493,1.1868560245424733,0.5547815508304242,6.533333333333333,3.5204081632653064,1787.295918367347,-2548.469387755102,-4973.0,-1.4258799349147897,-300.25,-6098.0,-0.09528721040939385,-1.9352586480482386,20.309741881765195,3.9259259105971376,0.0,0.0,0.0,0.7410667003299038,0.03603599458044085,-1
4959,1994-01-05,80952,24,3373,1,32590.624074074083,67529.6,1100.0,12061.70568187609,27840.6,1100.0,-14.6,1.0,10394.786363636364,22,30354.0,13.5,11457.269613210872,-6276.39375,32.0,-14.6,-22400.0,6011.475326940242,1908.1515151515152,62969.0,33,14927.23961864938,-14.6,-87.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2400.0,4800.0,3700.0,1838.4776310850236,1100.0,10.0,22259.6,222596.0,30354.0,4266.123382077822,20236.0,10.0,128.93,1289.3,203.0,49.41360698790927,13.5,27.0,-6093.133333333335,-164514.60000000003,-14.6,6547.07663147924,-22400.0,5.0,-7266.0,-36330.0,-7266.0,0.0,-7266.0,0.0,0.0,0.0,0.0,0.0,0.0,4118.392613636363,54.0,0.4074074074074074,0.5925925925925926,66429.6,25.30963636363636,0.41227254418803005,0.037037037037037035,0.18518518518518517,0.5,0.09259259259259259,0.0,0.18518518518518517,2,2,0,-1.0,-1.0,0,1204953,0,0,0,1,1,1.0,12541,0.167,0.01114566294286997,0.14,313,5,48.95068493150685,0.8341931020851864,0.3439149125407649,10.433333333333334,5.175718849840256,996.3054022654661,-601.5712859424921,4118.392613636363,-0.6038020917829,439.5833333333333,3512.8926136363634,0.130324142701848,1.0414742406274424,7.991414476518742,2.617395832834079,0.0,12.313118240643815,10.010573578644175,0.5570465015702141,0.046791337917245907,1
6499,1994-01-05,80952,24,3373,1,33312.53888888889,67529.6,1100.0,12270.895742079607,28749.1,1100.0,-14.6,1.0,10395.177272727273,22,30354.0,13.5,11456.902704563734,-6248.26875,32.0,-14.6,-22400.0,6025.523936658952,1935.4242424242425,63869.0,33,14917.3035286004,-14.6,-87.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2400.0,4800.0,3700.0,1838.4776310850236,1100.0,10.0,22259.6,222596.0,30354.0,4266.123382077822,20236.0,10.0,129.79000000000002,1297.9,202.5,49.42836455136081,13.5,27.0,-6059.800000000001,-163614.60000000003,-14.6,6561.476038444165,-22400.0,5.0,-7266.0,-36330.0,-7266.0,0.0,-7266.0,0.0,0.0,0.0,0.0,0.0,0.0,4146.908522727273,54.0,0.4074074074074074,0.5925925925925926,66429.6,26.135545454545454,0.4257259038999194,0.037037037037037035,0.18518518518518517,0.5,0.09259259259259259,0.0,0.18518518518518517,2,2,0,-1.0,-1.0,0,1204953,0,0,0,1,1,1.0,12541,0.167,0.01114566294286997,0.14,313,5,48.95068493150685,0.8341931020851864,0.3551376124122937,10.433333333333334,5.175718849840256,996.3428695904734,-598.8755990415335,4146.908522727273,-0.6010738043297176,439.5833333333333,3541.4085227272726,0.130324142701848,1.049928408754009,8.056284791038346,2.617395832834079,0.0,12.313118240643815,10.010573578644175,0.5570465015702141,0.046791337917245907,1
5479,1994-01-10,24516,12,2043,1,55582.226027397315,125254.2,200.0,29534.218113303326,78656.2,200.0,-14.6,1.0,20344.677419354837,31,49536.0,12.5,19408.83421370639,-13143.542857142858,42.0,-14.6,-59200.0,15756.345908641146,1400.0363636363636,77002.0,55,27708.240769745902,-14.599999999999998,-116.79999999999998,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,29948.285714285714,628914.0,49536.0,16273.988162533662,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,177.1,1771.0,340.0,107.81887074575066,12.5,42.0,-13143.542857142855,-552028.7999999999,-14.6,15756.345908641148,-59200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7201.134562211979,73.0,0.4246575342465753,0.5753424657534246,125054.2,393.281,0.6279725550121273,0.2876712328767123,0.0,0.5753424657534246,0.0,0.0,0.136986301369863,1,1,0,-1.0,-1.0,0,1204953,0,0,0,1,1,1.0,12541,0.167,0.01114566294286997,0.14,317,10,35.28493150684932,5.109079784630445,3.20836188611519,10.566666666666666,6.908517350157729,1925.3637936297953,-1243.8684091933305,7201.134562211979,-0.6460433157145463,1045.0833333333333,7201.134562211979,0.511543481807799,3.52478441615858,6.8904883778441715,2.5416019934645457,0.0,0.0,0.0,1.7951530715306223,0.046791337917245907,1
5170,1994-01-20,253200,60,4220,2,47302.54634146341,104417.9,800.0,26552.739504598176,81150.6,800.0,12950.0,1.0,13560.890476190476,21,46304.0,69.5,16298.788997987082,-10181.4,20.0,-30.0,-42600.0,12424.973414776176,2842.3928571428573,79587.0,28,22734.057823807947,-30.0,-150.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,21774.23076923077,283065.0,46304.0,15840.010901479025,800.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,214.2125,1713.7,376.2,120.79717874543735,69.5,20.0,-10181.4,-203628.0,-30.0,12424.973414776177,-42600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3379.4904761904763,41.0,0.5121951219512195,0.4878048780487805,103617.9,101.43825000000001,0.777171347058311,0.3170731707317073,0.0,0.4878048780487805,0.0,0.0,0.1951219512195122,1,1,1,-1.0,-1.0,2,139012,59,41,8,3,10,0.619,8363,0.108,0.0016905015394354445,0.9700000000000002,255,1,43.88767123287671,0.41239296998420216,0.3205,8.5,4.823529411764706,1595.3988795518208,-1197.8117647058823,3379.4904761904763,-0.7507914039919418,696.9166666666666,3379.4904761904763,0.16514612954186414,0.8008271270593545,4.849203122597838,4.244200317766478,0.0,0.0,0.0,0.2804379378742957,0.03772745184218689,1
6721,1994-01-21,21072,24,878,1,21575.68666666666,33467.0,1100.0,9070.837344626278,33467.0,1100.0,6492.0,1.0,3012.853846153846,13,9738.0,48.5,3766.1760094768506,-4150.0,2.0,-2600.0,-5700.0,2192.0310216782973,3379.3333333333335,30414.0,9,5299.148422152374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,5530.571428571428,38714.0,9738.0,3513.4573123512237,300.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,75.51666666666667,453.1,107.8,23.13477180926293,48.5,2.0,-4150.0,-8300.0,-2600.0,2192.0310216782973,-5700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1137.146153846154,15.0,0.8666666666666667,0.13333333333333333,32367.0,30.424545454545456,1.0,0.4666666666666667,0.0,0.13333333333333333,0.0,0.0,0.4,1,1,1,-1.0,-1.0,5,74062,99,15,4,2,7,0.614,8114,0.119,0.0024033917528557157,0.2400000000000002,135,15,29.471232876712328,1.588221336370539,1.588221336370539,4.5,3.3333333333333335,669.5230769230769,-922.2222222222222,-1137.146153846154,-1.377431568842217,676.1666666666666,-1137.146153846154,0.7701214882308276,-1.2951550727177152,-1.681754232949698,3.885679030088544,0.0,0.0,0.0,0.9161058164907542,0.038413712023334275,1
7259,1994-01-31,108144,36,3004,1,54652.89818181817,123863.4,900.0,25585.472260311024,21921.3,900.0,-3500.0,1.0,16822.82608695652,23,45740.0,35.7,17851.048345741936,-11406.3625,32.0,-14.6,-60600.0,16122.901043241603,1394.8857142857144,48821.0,35,27406.731192055966,-14.6,-87.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,25688.066666666666,385321.0,45740.0,16082.735368208032,900.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,200.50000000000003,1604.0000000000002,311.4,89.41366146816077,35.7,26.0,-12945.676923076922,-336587.6,-14.6,17583.875514852978,-60600.0,6.0,-4736.0,-28416.0,-4736.0,0.0,-4736.0,0.0,0.0,0.0,0.0,0.0,0.0,5416.463586956521,55.0,0.41818181818181815,0.5818181818181818,122963.4,24.357,0.17697964047491027,0.2727272727272727,0.0,0.4727272727272727,0.10909090909090909,0.0,0.14545454545454545,2,2,1,-1.0,-1.0,6,108871,41,29,7,2,6,0.621,8444,0.106,-0.0026637029144583957,0.22999999999999998,256,13,30.745205479452054,1.145356191744341,0.20270472703062584,8.533333333333333,6.4453125,1971.4249320652173,-1336.68310546875,5416.463586956521,-0.6780289138721975,309.0,5021.796920289854,0.10286284953395473,1.6717033689380338,16.25176996857558,3.580737295494233,0.0,0.0,0.0,0.721089438866465,0.0335256449912769,1
5285,1994-02-06,78936,12,6578,1,25900.319607843143,40560.3,900.0,7684.86970531107,24601.0,900.0,-1187.0,1.0,3975.2083333333335,24,11416.0,24.0,4054.8399573753263,-2622.3703703703704,27.0,-14.6,-6300.0,2105.6254606711946,1003.4545454545455,33114.0,33,5597.856202885334,-14.6,-73.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,6293.933333333333,94409.0,11416.0,3413.077862463453,900.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,110.66666666666667,996.0,157.6,40.14174884082655,24.0,18.0,-3079.611111111111,-55432.99999999999,-14.6,2436.644064834421,-6300.0,9.0,-1707.888888888889,-15371.0,-1187.0,617.6982362862234,-2359.0,0.0,0.0,0.0,0.0,0.0,0.0,1352.837962962963,51.0,0.47058823529411764,0.5294117647058824,39660.3,27.334444444444443,0.606529044410421,0.29411764705882354,0.0,0.35294117647058826,0.17647058823529413,0.0,0.17647058823529413,1,1,1,-1.0,-1.0,7,51313,34,12,3,1,4,0.5920000000000001,8930,0.108,0.0024165416171340595,0.6800000000000002,273,1,37.06575342465754,0.5138377926421405,0.3116575453531975,9.1,5.604395604395605,436.83608058608064,-288.1725681725682,1352.837962962963,-0.6596812419568041,547.5833333333334,1156.2546296296298,0.08324465389682782,0.17577601544992852,2.1115592079676695,3.186352633162641,0.0,0.0,0.0,0.3542800257971168,0.0384263662514584,1
5189,1994-02-07,149040,48,3105,1,36845.5888888889,62441.6,200.0,12658.246764300022,19033.5,200.0,-14.6,1.0,9496.580000000002,20,27946.0,31.1,10743.711547426978,-5026.411764705882,34.0,-14.6,-15900.0,4403.723889162286,1139.1142857142856,39869.0,35,12548.16379060962,-14.6,-73.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1200.0,2400.0,2200.0,1414.213562373095,200.0,9.0,20701.0,186309.0,27946.0,4107.528910427777,18631.0,9.0,135.84444444444443,1222.6,181.5,46.1112543505138,31.1,29.0,-5134.93103448276,-148913.00000000003,-14.6,4772.089848655966,-15900.0,5.0,-4397.0,-21985.0,-4397.0,0.0,-4397.0,0.0,0.0,0.0,0.0,0.0,0.0,4470.16823529412,54.0,0.37037037037037035,0.6296296296296297,62241.6,95.1675,0.30482082457848614,0.037037037037037035,0.16666666666666666,0.5370370370370371,0.09259259259259259,0.0,0.16666666666666666,1,1,1,-1.0,-1.0,1,75637,35,36,9,0,7,0.365,9622,0.154,0.0007139363010166982,0.13999999999999996,292,7,25.15068493150685,0.4189586688137413,0.1277073268921095,9.733333333333333,5.5479452054794525,975.6760273972606,-516.4121676067688,4470.16823529412,-0.5292865183788144,435.4166666666667,4103.751568627453,0.1402308105206656,1.3216591203309027,9.424883985364485,3.4436180975461075,0.0,12.1351672320144,9.937985592943695,0.2853857529702981,0.036786601116651683,1
6650,1994-02-17,49320,12,4110,0,46576.27755102044,126833.0,900.0,24439.87718091979,15673.6,900.0,-11567.0,1.0,15663.035294117646,17,45628.0,166.4,16806.344967933284,-7831.1875,32.0,-100.0,-62700.0,11840.102153105257,549.5294117647059,18684.0,34,21309.594605639133,-100.0,-500.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,22108.916666666668,265307.0,45628.0,16022.809874212186,900.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,192.92000000000002,964.6,223.0,21.931073845117567,166.4,22.0,-8604.0,-189288.0,-100.0,13815.591592386445,-62700.0,10.0,-6131.0,-61310.0,-695.0,5730.047120225104,-11567.0,0.0,0.0,0.0,0.0,0.0,0.0,7831.847794117646,49.0,0.3469387755102041,0.6530612244897959,125933.0,17.415111111111113,0.12357667168639076,0.24489795918367346,0.0,0.4489795918367347,0.20408163265306123,0.0,0.10204081632653061,1,1,1,-1.0,-1.0,7,122603,25,21,6,2,8,0.8,8991,0.128,0.0006117305449295695,0.6199999999999999,167,3,48.40821917808219,2.5716342254663425,0.31779399837794,5.566666666666666,8.802395209580839,2813.7189151109546,-1406.800149700599,7831.847794117646,-0.4999789218977916,691.3333333333334,7773.931127450979,0.16820762368207626,1.8914674276036445,11.244837696409324,5.115595729732743,0.0,0.0,0.0,1.247879820561894,0.036688081995174,-1
